ID,PARENT_PRODUCT_ID,PRIMARY_ITEM_NUMBER,ALTERNATE_ITEM_NUMBERS,OPTION1_NAME,OPTION2_NAME,OPTION3_NAME,OPTION1_VALUE,OPTION2_VALUE,OPTION3_VALUE,PRODUCT_NAME,PRODUCT_DESCRIPTION,SORT_ORDER,IMAGE_URL,ADDITIONAL_IMAGE_URLS,WEBSITE_CATEGORY,METRIC_VERSION,IMPERIAL_VERSION,UOM,VENDOR_NAME,WARNING_BADGES,PRODUCT_BADGE,MINIMUM_ORDER_QUANTITTY,FEATURES,DOCUMENTS,ATTTRIBUTE_NAMES,ATTRIBUTE_VALUES,PACKAGE_DISPLAY,STATUS,ISTAXABLE,TAXCODE,MINIMUM_ORDER_INCREMENT
100000007920850,,495.9002,F12173,,,,,,,.032 Inch x .250 Inch Torsion Spring,,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT208DC261E8674C2DBDF2FB1C8C0AB545/native/4959002.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Fasteners>Clips & Retainers>Springs,,,EA,,,,,,,Diameter|Drive Type|Finish|Flange|Grade|Head Style|Height|Industry Number|Inside Diameter|Length|Material|Measurement|Origin|Outside Diameter|Point Type|Retainer Type|Spring Type|Thickness|Thread Size|Thread Type|Washer Type|Wire Diameter|Fasteners Size,||Zinc|||||||.250 Inch|Spring Steel|Inch|||||Torsion|||||.032 Inch|,,Active,,,
100000007985376,,142.14.4,02471255|F110883,,,,,,,#14 x 4 Inch Zinc Plated Alloy Steel Phillips Flat Head Wood Screw,"<p>From cap screws to hitch pins, we are a master distributor for fasteners of all types. Available in inch and metric sizes, we are your single source solution. Additionally, we offer both domestic and imported options for most fastener types.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT8A640836360E4CA7A2B75D80AFAFAA03/native/142_4_1.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,"https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT6C74C98FB60244E1A6C4FA1F34C770E6/native/142_4_1_B.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT8699F6D802134CA09DE4DB9B420A3881/native/142_4_1_A.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf",Fasteners>Screws>Wood Screws,,,EA,,,,,,,Diameter|Drive Type|Finish|Flange|Grade|Head Style|Height|Industry Number|Inside Diameter|Length|Material|Measurement|Origin|Outside Diameter|Point Type|Retainer Type|Spring Type|Thickness|Thread Size|Thread Type|Washer Type|Wire Diameter|Fasteners Size,#14|Phillips|Zinc|||Flat||||4 Inch|Alloy Steel|Inch|||||||||||,,Active,,,
100000008023977,,295.7.1418,F74863,,,,,,,"1/4"" X 1/8"" Schedule 40 NPT 316 Stainless Steel Reducing Coupling","<p>These schedule 40 stainless steal 316 reducer coupling fittings are suitable for use with gas, oil and air application.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT2FE6B022A7BA455A8B8BBC3E3BFEE607/native/2957138.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Fluid Power>Steel / Stainless & Malleable Fittings>Pipe Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,|||||||||||||||316 Stainless Steel,,Active,,,
100000008018022,,291.4412,F76943,,,,,,,"1/4"" Schedule 40 Female NPT Black Welded Malleable Iron 45 Degree Elbow USA","<p>These schedule 40 malleable iron 90 degree elbow fittings are designed with an extra heavy shoulder on swivel end and in The  nut to stand pipe strains, vibration, and wrench abuse.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT8D0C582A2A35467888E427E44B744883/native/291_4417.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT012972B1D643402FA0C6E19C8C9193FC/native/291_4417_A.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,Fluid Power>Steel / Stainless & Malleable Fittings>Pipe Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,FNPT||140|||||||||||||Malleable Iron,,Active,,,
100000007962714,,675.02.106,F77976,,,,,,,5/8 Inch x 3/8 Inch Male Pipe 90 Degree Elbow Brass Fuel Hose Fitting - Single Barb,<p>The brass fuel hose fittings are used with low pressure hoses.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT8C6E940201C74626A04FB520C8D0F4D1/native/6750242.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Fluid Power>Brass Fittings>Fuel Hose Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,|3/8 Inch|||||5/8 Inch|||||||||Brass,,Active,,,
100000008017254,,291.3414,F71673,,,,,,,"3/4"" X 1/4"" Schedule 40 Female NPT Black Welded Malleable Iron Reducing Coupling USA","<p>These schedule 40 malleable iron reducing coupling fittings are designed with an extra heavy shoulder on swivel end and in The  nut to stand pipe strains, vibration, and wrench abuse.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT173785E8E2BB4D66BD1D9074C483C51A/native/291_114.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Fluid Power>Steel / Stainless & Malleable Fittings>Pipe Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,FNPT||140|||||||||||||Malleable Iron,,Active,,,
100000008018021,,291.4406,F7984,,,,,,,"1"" Schedule 40 Female NPT Black Welded Malleable Iron 90 Degree Elbow USA","<p>These schedule 40 malleable iron 90 degree elbow fittings are designed with an extra heavy shoulder on swivel end and in The  nut to stand pipe strains, vibration, and wrench abuse.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTA064D895DA6445889C75BA4A7DEF88C3/native/291_4407.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTEAFD61A422FD4003B12A959AB6D1A05A/native/291_4407_A.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,Fluid Power>Steel / Stainless & Malleable Fittings>Pipe Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,FNPT||140|||||||||1 Inch||||Malleable Iron,,Active,,,
100000007955032,,670.05.84,F74044,,,,,,,1/4 Inch x 1/2 Inch Standard Brass Inverted Flare Tube Male Connector,<p>The male connector tube is made out of pure steel and designed to have excellent vibration resistance.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT9BD9F31E4F9F4678B71C6946A54D69F1/native/6700564.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Fluid Power>Brass Fittings>Brass Tube Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,|1/4 Inch||1/2 Inch||||||||||||Brass,,Active,,,
100000008017063,,291.3412,F77252,,,,,,,"3/4"" X 1/2"" Schedule 40 Female NPT Black Welded Malleable Iron Reducing Coupling USA","<p>These schedule 40 malleable iron reducing coupling fittings are designed with an extra heavy shoulder on swivel end and in The  nut to stand pipe strains, vibration, and wrench abuse.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT173785E8E2BB4D66BD1D9074C483C51A/native/291_114.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Fluid Power>Steel / Stainless & Malleable Fittings>Pipe Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,FNPT||140|||||||||||||Malleable Iron,,Active,,,
100000008025510,,292.016.14,F76423,,,,,,,1/4 Inch Sch 40 Threaded Galvanized Malleable Iron Merchants Coupling,<p>The malleable iron 150 PSI schedule 40 is designed with dimensions that conform to federal and national standards.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTC0DE19C19F7D411190A5304457E92D56/native/29201634.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Fluid Power>Steel / Stainless & Malleable Fittings>Pipe Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,FNPT||140||||||||||||Galvanized|Malleable Iron,,Active,,,
100000008022438,,294.0.12.412,F71551,,,,,,,"1/2"" X 4-1/2"" Schedule 160 Male NPT Black Seamless Carbon Steel Pipe Nipple USA","<p>These schedule 160 seamless black seamless carbon steel nipple fittings are suitable for use with gas, oil and air applications.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT208A049BB98043ADA9C40251EE1F5EAF/native/2940112.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT5C6EA7FD4602405DA271626EBA0FBB32/native/294_0_2_A.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,Fluid Power>Steel / Stainless & Malleable Fittings>Pipe Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,MNPT||60||||||||4-1/2 Inch||||Black|Steel,,Active,,,
100000007959065,,673.12.86,F77289,,,,,,,3/8 Inch x 1/2 Inch Brass Compression Tube Male Branch Tee,"<p>The brass compression tube fittings are designed to be easy to assemble, no flaring and have bodies that come with nuts.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT159307BD646745D99A55ADF96D6BE695/native/6731264.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Fluid Power>Brass Fittings>Brass Tube Fittings,,,EA,,,,,,,Connection Type|Pipe Size|Schedule|Tube Size|Style|Industry Number|Inside Diameter|Manufacturer|Thread Size|Outside Diameter|Length|Diameter|Fluid Size|Color|Finish|Material|Brand,|3/8 Inch||1/2 Inch||||||||||||Brass,,Active,,,
100000007914896,,867.2700,F44740,,,,,,,Black Powder-Free Nitrile Exam Gloves - Small,,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTB7DD24D54FC346E89C28922B3E81CBCF/native/867_2700.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,"https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTB797A6F9F97A4694858B3406198C3F24/native/867_2700_A.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTD6C6C23AD7EC4E808D0F3585189A9034/native/867_2700_B.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf",Safety>Hand Protection>Disposable Gloves,,,EA,,,,,,,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,Exam|Black|Ammex Corporation|3 Mil|Ammex|Nitrile|Small|,,Active,,,
100000007913938,,867.00.03,F44747,,,,,,,Bobcat Nylon Shell/Polyurethane Coated Palm Work Gloves Small,"Wearing the right industrial safety gloves can be instrumental in preventing short and long term workplace injuries, including cuts, punctures, chemical burns, thermal burns, frostbite, abrasion hazards, and so much more.",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT429038ECEF634834B81A2049051A2C99/native/867_00_03_1.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Safety>Hand Protection>General Purpose Gloves,,,EA,,,,,,,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,Safety Apparel||||||Small|,,Active,,,
100000007914913,,867.2801,F4900,,,,,,,Medium 5 Mil Ivory Textured Latex Powder Free Gloveplus Premium Exam Glove - 100 Per Box,"<p>GlovePlus Powder Free Latex is chemically resistant to many acids and bases, including chlorine, formaldehyde and iodine. the surface of the glove is textured which will give you an enhanced grip. theres no powder on the inside of the glove so you dont have to worry about messy powder residue. And the GlovePlus Powder Free Latex glove is available in 5 sizes, ranging from extra small to extra large so everyone can achieve the correct fit and benefit from the gloves strength and dexterity.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTB0E19B998CD747FC874A9E414E66D016/native/867_2800.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,"https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT7647E04B2EAC4F69B1F72D72C11EE0BF/native/867_2800_B.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTB6EDCBC5ADA343DE9B2A565DE95A52A2/native/867_2800_A.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf",Safety>Hand Protection>Disposable Gloves,,,EA,,,,,,,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,Exam|Ivory|Ammex Corporation|4 Mil|Ammex|Latex|Medium|,,Active,,,
100000007910107,,865.11.123,F43605,,,,,,,Eyewash Liquid one ounce bottle,Eye Wash solution for industrial safety stations.,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTD0BC2B4BF35E4FF5A5123057B8210E93/native/865_11_123.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Safety>First Aid>Eye Care,,,EA,,,,,,,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,||||||Small|,,Active,,,
100000007912806,,865.2.1031,F41136,,,,,,,Smoke Lens Black Frame Polycarbonate Rock Safety Eyewear,"<p>Radians Rock&trade; Safety Glass has a sleek,lightweight design with rubber tipped temples.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTC94AE7513D8344CC8D65B6980935781D/native/865_2_1031_a.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Safety>Personal Protection>Eye Protection & Safety Glasses,,,EA,,,,,,,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,Safety Apparel|Smoke||||Polycarbonate||,,Active,,,
100000007913783,,865.211,F43737,,,,,,,Radians 4601 X-Large Snow Blower Insulated General Purpose Gloves,"Insulating gloves offer personal hand protection for workers against electrical shocks when working near or on live wires, cables and electrical equipment.",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTA438588B54574236ADFD9DF6CB469306/native/865.211.jpeg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Safety>Hand Protection>General Purpose Gloves,,,EA,,,,,,BROCHURE|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTE46F2B37A8BC4890A03CE040B51B7727/native/865_2110_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf|TECHSHEET|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTE46F2B37A8BC4890A03CE040B51B7727/native/865_2110_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,Safety Apparel|Orange||||PVC|X-Large|,,Active,,,
100000007913783,,865.211,F43737,,,,,,,Radians 4601 X-Large Snow Blower Insulated General Purpose Gloves,"Insulating gloves offer personal hand protection for workers against electrical shocks when working near or on live wires, cables and electrical equipment.",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTA438588B54574236ADFD9DF6CB469306/native/865.211.jpeg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Safety>Hand Protection>General Purpose Gloves,,,EA,,,,,,BROCHURE|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTE46F2B37A8BC4890A03CE040B51B7727/native/865_2110_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf|TECHSHEET|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTE46F2B37A8BC4890A03CE040B51B7727/native/865_2110_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,Safety Apparel|Orange||||PVC|X-Large|,,Active,,,
100000007913788,,865.2100,F4356,,,,,,,"Universal Contractor Grade Gray Absorbent Pad 15""x18""","<div>Universal Contractor Grade Gray absorbent pads are the economical choice for quick, easy cleanup with Universal absorbency — used for both oil-and water-based liquids Perforations allow you to use only what you need. Dimples add fast-wicking power . Quickly absorbs leaks, spills and overspray to keep floors dry . Perfect for light-duty industrial, maintenance and general applications . Pads are ideal for catching leaks and soaking up spills . HighLoft construction is sturdy and soft.</div><div><br/></div>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT5AA95F3944054A00A50BE97657DDD4D4/native/865_2101.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Safety>Facility & Equipment>Spill Control,,,EA,,,,,,BROCHURE|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT926779E441D948839339B6EA8EE22A80/native/865_2100_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf|TECHSHEET|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT96E7B76DAA31445FB02AB0FCECCC4D34/native/865_2100.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf|TECHSHEET|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTF3AA362A9F824A75B2A43062AEE43E4E/native/865_2100_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,|Gray||||Polypropylene|Medium|,,Active,,,
100000007913788,,865.2100,F4356,,,,,,,"Universal Contractor Grade Gray Absorbent Pad 15""x18""","<div>Universal Contractor Grade Gray absorbent pads are the economical choice for quick, easy cleanup with Universal absorbency — used for both oil-and water-based liquids Perforations allow you to use only what you need. Dimples add fast-wicking power . Quickly absorbs leaks, spills and overspray to keep floors dry . Perfect for light-duty industrial, maintenance and general applications . Pads are ideal for catching leaks and soaking up spills . HighLoft construction is sturdy and soft.</div><div><br/></div>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT5AA95F3944054A00A50BE97657DDD4D4/native/865_2101.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Safety>Facility & Equipment>Spill Control,,,EA,,,,,,BROCHURE|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT926779E441D948839339B6EA8EE22A80/native/865_2100_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf|TECHSHEET|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT96E7B76DAA31445FB02AB0FCECCC4D34/native/865_2100.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf|TECHSHEET|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTF3AA362A9F824A75B2A43062AEE43E4E/native/865_2100_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,|Gray||||Polypropylene|Medium|,,Active,,,
100000007913788,,865.2100,F4356,,,,,,,"Universal Contractor Grade Gray Absorbent Pad 15""x18""","<div>Universal Contractor Grade Gray absorbent pads are the economical choice for quick, easy cleanup with Universal absorbency — used for both oil-and water-based liquids Perforations allow you to use only what you need. Dimples add fast-wicking power . Quickly absorbs leaks, spills and overspray to keep floors dry . Perfect for light-duty industrial, maintenance and general applications . Pads are ideal for catching leaks and soaking up spills . HighLoft construction is sturdy and soft.</div><div><br/></div>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT5AA95F3944054A00A50BE97657DDD4D4/native/865_2101.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Safety>Facility & Equipment>Spill Control,,,EA,,,,,,BROCHURE|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT926779E441D948839339B6EA8EE22A80/native/865_2100_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf|TECHSHEET|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT96E7B76DAA31445FB02AB0FCECCC4D34/native/865_2100.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf|TECHSHEET|https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTF3AA362A9F824A75B2A43062AEE43E4E/native/865_2100_tds.pdf?channelToken=b2919ea283384f7f97e84cde8c787cbf,Style|Color|Manufacturer|Thickness|Brand|Material|Safety Size|Length|Coating|Coating Gauge|Cut|Abrasion|Puncture,|Gray||||Polypropylene|Medium|,,Active,,,
100000007937753,,604.9005,F9462,,,,,,,1-9/16 Laminated Padlock,<p>The Master Brand No. 3 padlocks have a hardened steel shackle.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTD20F58ED17934E74B88E248C74F53A9B/native/6049005.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Locks & Accessories>Padlocks,,,EA,,,,,,,Application|Manufacturer|Model,||,,Active,,,
100000007936246,,601.111,F9623,,,,,,,Schlage Architectural Universal Key Blank (Sc1),"<p>Key blanks provide stock for cutting original keys or making duplicates. They are available in high-quality brass and nickel-plated construction to prevent corrosion. Key types from specific lock manufacturers, furniture makers, and car and truck companies can be used to duplicate keys for specialized purposes.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT64C2EA6E15F14F40BC0240A724A9F978/native/601111.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Keys>Architectural,,,EA,,,,,,,Application|Manufacturer|Model,||,,Active,,,
100000007937714,,604.9010,90050-1001|F9461,,,,,,,Zenoy Lockout Lock Red,<p>The 410 Series Master Locks are designed for safety lockout use.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT9EF5436AAA1B40CCB8B788D702EDCE6A/native/604_9010.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Locks & Accessories>Padlocks,,,EA,,,,,,,Application|Manufacturer|Model,||,,Active,,,
100000007937698,,604.9009,F9437,,,,,,,Combination Padlock With Re-Settable Code,<p>The Master No. 175 Combination padlocks are made from solid brass for durability.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTDE6766CCA76D4A5EA79949DE6D736493/native/6049009.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Locks & Accessories>Padlocks,,,EA,,,,,,,Application|Manufacturer|Model,||,,Active,,,
100000007937791,,604.9013,F9338,,,,,,,Electrical Lockout Safety Hasp,<p>The safety lockout hasp keeps equipment inoperative while repairs or adjustments are being made.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT1D926A4906574744B0C546EBE587E50E/native/6049013.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Locks & Accessories>Padlocks,,,EA,,,,,,,Application|Manufacturer|Model,||,,Active,,,
100000007936945,,601.12618,F9602,,,,,,,Ford Oem Standard Key Blank H75 597638,"<p>Key blanks provide stock for cutting original keys or making duplicates. They are available in high-quality brass and nickel-plated construction to prevent corrosion. Key types from specific lock manufacturers, furniture makers, and car and truck companies can be used to duplicate keys for specialized purposes.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT64D7E950CFDB4697BADBCE0EFD6099D0/native/60112618.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Keys>Vehicle Keys,,,EA,,,,,,,Application|Manufacturer|Model,|Ford|Universal,,Active,,,
100000007936227,,601.110,F9137,,,,,,,Master Universal Padlock Key (M1),"<p>Key blanks provide stock for cutting original keys or making duplicates. They are available in high-quality brass and nickel-plated construction to prevent corrosion. Key types from specific lock manufacturers, furniture makers, and car and truck companies can be used to duplicate keys for specialized purposes.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT46BDC13F0C23447CA46B77C27FF2CBFE/native/601110.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Keys>Architectural,,,EA,,,,,,,Application|Manufacturer|Model,||,,Active,,,
100000007936353,,601.10645,F05740,,,,,,,Non-Logo 8 Cut 80-Bit Transponder Key - Ford,"<p>Key blanks provide stock for cutting original keys or making duplicates. They are available in high-quality brass and nickel-plated construction to prevent corrosion. Key types from specific lock manufacturers, furniture makers, and car and truck companies can be used to duplicate keys for specialized purposes.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT43F78C0EF78246BB9FAA803343D11ADE/native/60110645.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Keys>Vehicle Keys,,,EA,,,,,,,Application|Manufacturer|Model,|Ford|Universal,,Active,,,
100000007936292,,601.112,F9103,,,,,,,Kwikset Type 1 Architectural Universal Key Blank (Kw1),"<p>Key blanks provide stock for cutting original keys or making duplicates. They are available in high-quality brass and nickel-plated construction to prevent corrosion. Key types from specific lock manufacturers, furniture makers, and car and truck companies can be used to duplicate keys for specialized purposes.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTE43AB8EB18B344CFA3D9BF5F339435AC/native/601112.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Keys>Architectural,,,EA,,,,,,,Application|Manufacturer|Model,||,,Active,,,
